TIME,STAGE,MEDIAN,MEAN_NN,MxDMn,MAXN,MINN,VARIA,ABSOLUTE_POWER_LF,ABSOLUTE_POWER_HF,TOTAl_POWER,KURT,SKEW,KURT_REL_RR,SKEW_REL_RR
01:57:18,S2,808.5938,803.579,400.3906,875.0,474.6094,3920.7954,80.0671,455.0524,613.5905,20.7544,-3.8033,22.228,-4.0775
01:57:48,S2,806.6406,799.8311,347.6562,857.4219,509.7656,3156.0169,43.3063,484.5003,594.416,19.3986,-3.5928,21.4396,-3.9898
01:58:18,S2,813.4766,804.4162,398.4375,876.9531,478.5156,3992.325,229.7118,1434.7786,1825.6442,19.811,-3.7025,21.8486,-4.0739
01:58:48,S2,804.6875,802.5232,382.8125,849.6094,466.7969,3671.1376,12.7481,354.2421,386.5404,25.532,-4.5348,23.6442,-4.2817
01:59:18,S2,820.3125,823.2143,117.1875,886.7188,769.5312,1087.5967,138.129,556.6273,724.3406,1.7464,0.1208,1.9047,-0.2199
01:59:48,S2,835.9375,831.8638,341.7969,953.125,611.3281,2516.2553,182.6727,687.7921,1022.9266,11.8675,-2.0027,10.1522,-1.9792
02:00:18,S2,828.125,830.4688,207.0312,976.5625,769.5312,1510.5765,58.6203,591.2582,797.4949,6.5664,1.3967,4.8742,0.5227
02:00:48,S2,808.5938,789.1681,574.2188,972.6562,398.4375,10414.3186,1464.4222,1457.9228,4636.2786,9.3829,-2.2535,14.0257,1.216
02:01:18,S2,833.9844,822.9353,148.4375,886.7188,738.2812,1540.0353,418.7692,317.4043,1091.9662,2.1303,-0.3959,2.8794,-0.4225
02:01:48,S2,785.1562,731.1699,527.3438,976.5625,449.2188,23844.8876,1855.9786,3335.2959,8388.9516,2.138,-0.635,3.198,0.2789
02:02:18,S2,767.5781,751.6026,320.3125,902.3438,582.0312,6038.7385,793.6204,708.6036,3747.1876,2.8167,-0.5754,2.9818,-0.5393
02:02:48,S2,791.0156,786.2648,220.7031,882.8125,662.1094,1423.9214,249.0089,391.3142,874.3604,5.1145,-0.5779,3.7107,-0.6791
02:03:18,S2,732.4219,707.46,470.7031,843.75,373.0469,12053.6083,3661.5074,994.1863,7022.7704,5.2168,-1.7014,11.5299,-0.1803
02:03:48,S2,652.3438,666.1932,478.5156,853.5156,375.0,17991.1212,1361.6665,1627.5703,8150.5595,2.3133,-0.4388,4.1341,0.1305
02:04:18,S2,824.2188,820.4799,107.4219,876.9531,769.5312,747.5436,74.2112,346.2583,514.1155,2.2934,-0.2916,2.1259,-0.0456
02:04:48,S3,787.1094,784.9935,220.7031,925.7812,705.0781,2572.457,314.544,405.9492,1686.8494,2.888,0.3012,4.8095,-0.1245
02:05:18,S3,816.4062,809.8772,341.7969,980.4688,638.6719,2638.8861,167.9477,263.4198,622.775,7.3122,-0.0734,10.3578,1.0025
02:05:48,S3,783.2031,776.0769,380.8594,927.7344,546.875,3632.8736,586.0149,350.5812,1629.5004,7.3042,-0.9818,20.3555,-3.5613
02:06:18,S3,829.1016,825.6293,257.8125,878.9062,621.0938,1806.3887,57.1261,246.5927,394.319,15.2387,-2.9798,12.8919,-2.6908
02:06:48,S3,809.5703,804.4705,216.7969,867.1875,650.3906,1627.1332,179.2417,569.0188,962.3584,6.768,-1.377,4.2571,-0.9323
02:07:18,S3,824.2188,823.2701,207.0312,958.9844,751.9531,1585.9051,220.1816,550.7716,949.6787,5.5938,1.1763,4.0043,0.4703
02:07:48,S3,820.3125,811.7746,199.2188,863.2812,664.0625,1218.106,51.2187,376.9961,460.4648,9.697,-1.9899,4.3273,-0.8957
02:08:18,S3,814.4531,815.1042,119.1406,867.1875,748.0469,955.1578,64.7138,324.4082,583.0615,2.1114,-0.1903,1.8628,0.1914
02:08:48,S3,816.4062,810.5469,408.2031,871.0938,462.8906,3998.4385,59.9949,234.4088,357.014,25.4537,-4.5322,26.28,-4.6845
02:09:18,S3,820.3125,816.5148,167.9688,859.375,691.4062,1038.4336,24.7115,269.1393,378.0521,7.0116,-1.58,5.3522,-1.0704
02:09:48,S3,813.4766,813.4223,431.6406,1050.7812,619.1406,3212.502,74.1446,630.8834,816.3281,12.4871,0.9263,9.4595,0.4467
02:10:18,S3,816.4062,817.0759,160.1562,878.9062,718.75,872.5723,90.4562,184.4873,373.7776,4.8687,-0.7649,3.187,-0.6511
02:10:48,S3,803.7109,806.0981,123.0469,876.9531,753.9062,757.5588,185.594,172.4658,594.4593,2.8904,0.4745,3.2866,0.3475
02:11:18,S3,826.1719,817.0201,423.8281,880.8594,457.0312,4367.4516,106.9689,179.2803,402.7965,25.2302,-4.5362,26.4834,-4.7855
