TIME,STAGE,MEDIAN,MEAN_NN,MxDMn,MAXN,MINN,VARIA,ABSOLUTE_POWER_LF,ABSOLUTE_POWER_HF,TOTAl_POWER,KURT,SKEW,KURT_REL_RR,SKEW_REL_RR
04:07:18,S3,830.0781,836.6629,304.6875,1011.7188,707.0312,3309.432,380.3184,1276.8968,2158.6367,5.1286,1.016,7.5814,0.74
04:07:48,S2,841.7969,838.6161,212.8906,898.4375,685.5469,1795.9782,147.0487,483.2512,754.5489,5.6848,-1.2922,3.822,-0.913
04:08:18,S2,828.125,828.683,205.0781,890.625,685.5469,1645.022,167.5692,421.4035,861.2878,5.3824,-1.0816,3.7896,-0.8191
04:08:48,S2,835.9375,833.2589,541.0156,992.1875,451.1719,6309.9639,352.6832,595.7623,1410.7922,15.8912,-2.8623,18.8827,-3.6366
04:09:48,S1,835.9375,837.5,119.1406,888.6719,769.5312,1003.9847,38.7705,577.7236,670.1698,2.3032,-0.3414,1.9866,-0.2521
04:10:18,S2,862.3047,843.8649,466.7969,933.5938,466.7969,5927.802,231.9486,506.1429,994.4703,17.1096,-3.3716,18.3882,-3.6076
04:10:48,S2,846.6797,837.0864,109.375,890.625,781.25,996.7844,89.9766,434.3698,591.1662,1.9672,-0.434,2.1509,-0.3163
04:11:18,S2,857.4219,841.5097,400.3906,900.3906,500.0,4598.3107,95.0659,529.6936,683.2868,19.0331,-3.7021,17.0725,-3.3765
04:11:48,S2,839.8438,826.3951,205.0781,875.0,669.9219,1569.8616,40.1113,705.4378,834.9708,7.527,-1.7345,7.0127,-1.477
04:12:18,S2,841.7969,831.808,476.5625,912.1094,435.5469,5804.6115,157.845,1095.426,1628.733,21.0142,-3.9296,19.4753,-3.6927
04:12:48,S2,845.7031,848.0469,281.25,994.1406,712.8906,2714.713,176.428,907.4789,1382.3182,4.7323,0.485,2.9044,-0.1295
04:13:18,S1,841.7969,826.6741,421.875,888.6719,466.7969,4556.1312,611.9074,1327.5763,2369.0559,23.1533,-4.2624,20.3167,-3.8841
04:13:48,S1,847.6562,844.5542,154.2969,906.25,751.9531,1269.1986,130.9597,499.5428,707.4519,2.8001,-0.4814,2.66,-0.6558
04:14:18,S1,845.7031,845.3585,195.3125,925.7812,730.4688,1885.2392,89.1421,522.0654,849.1434,2.9253,-0.1969,3.8606,-0.8491
04:14:48,S2,844.7266,835.7077,562.5,1011.7188,449.2188,6149.2392,151.6678,790.0502,1000.3099,18.1442,-3.1731,16.4068,-3.1083
04:15:18,S2,857.4219,845.1861,351.5625,914.0625,562.5,3510.264,28.7048,556.9742,632.4662,15.4554,-3.1254,13.3535,-2.7971
04:15:48,S2,812.5,776.727,650.3906,1021.4844,371.0938,20010.9191,1435.4345,2905.9534,6181.4261,5.6038,-1.7565,7.8665,0.4385
04:16:18,S2,826.1719,826.0045,154.2969,882.8125,728.5156,1077.1335,160.134,303.9058,659.7607,3.4287,-0.6217,3.1115,-0.8629
04:16:48,S2,832.0312,837.221,138.6719,908.2031,769.5312,1448.2646,14.628,799.5181,954.4618,1.9931,0.0862,2.0339,-0.4188
04:17:18,S2,638.6719,664.9947,755.8594,1089.8438,333.9844,27148.4182,1121.8105,7228.6092,11336.524,3.3061,0.5363,3.3195,0.311
04:17:48,S2,801.7578,769.4285,572.2656,1017.5781,445.3125,14358.9115,736.0736,2432.5857,6941.0689,3.0664,-0.4937,9.7654,-0.4354
04:18:18,R,886.7188,876.8957,585.9375,1000.0,414.0625,9671.9372,309.516,1526.8628,2024.8542,14.6939,-2.893,13.3985,-2.7081
04:18:48,R,864.2578,867.2449,378.9062,1001.9531,623.0469,4082.7325,158.3048,843.4995,1342.1728,7.3515,-1.2103,10.5215,-1.948
04:19:18,R,847.6562,865.4119,216.7969,1003.9062,787.1094,3130.9102,213.4725,1460.0252,1765.3496,2.7821,0.9583,2.285,-0.1104
04:19:48,R,867.1875,868.1937,214.8438,978.5156,763.6719,2490.9097,221.6635,1007.74,1562.5223,2.4402,0.0774,3.5337,-0.4609
04:20:18,R,880.8594,856.6751,576.1719,992.1875,416.0156,8899.692,297.4445,1228.7373,1637.8917,14.2966,-2.8123,17.6556,-3.4707
04:20:48,R,818.3594,819.4444,494.1406,943.3594,449.2188,5842.3031,462.1544,619.0186,1309.6395,15.7822,-2.8328,14.421,-2.7349
04:21:18,R,748.0469,707.6823,775.3906,1078.125,302.7344,31570.374,5783.5017,10502.6318,22209.1496,2.4076,-0.3547,5.3815,0.8414
04:21:48,R,940.4297,903.0762,511.7188,1154.2969,642.5781,13075.5305,2238.0848,2369.8617,8224.0834,2.8288,-0.4253,3.3563,-0.5646
