TIME,STAGE,MEDIAN,MEAN_NN,MxDMn,MAXN,MINN,VARIA,ABSOLUTE_POWER_LF,ABSOLUTE_POWER_HF,TOTAl_POWER,KURT,SKEW,KURT_REL_RR,SKEW_REL_RR
06:47:18,S2,934.5703,929.8096,328.125,1082.0312,753.9062,4598.6027,721.9403,513.6832,2177.9247,3.1976,-0.3353,4.143,-0.2709
06:47:48,S2,956.0547,952.7344,246.0938,1074.2188,828.125,2906.1381,168.6287,722.8499,1591.7288,3.2259,-0.3156,3.8388,-0.2375
06:48:18,S2,917.9688,905.872,218.75,1027.3438,808.5938,3586.1647,265.9694,1287.8485,1745.2756,2.2137,-0.0229,1.8561,-0.3227
06:48:48,S2,958.9844,961.0722,130.8594,1011.7188,880.8594,840.5307,155.3903,178.9915,513.8577,3.3483,-0.5731,8.6336,2.0071
06:49:18,S2,984.375,982.3545,187.5,1037.1094,849.6094,1141.1161,95.3736,150.3922,368.6353,8.8666,-1.981,8.3385,-1.6508
06:49:48,S2,957.0312,951.5625,144.5312,990.2344,845.7031,815.4297,138.2024,181.6908,519.0638,6.8832,-1.6308,3.2509,0.3272
06:50:18,S2,923.8281,911.2273,240.2344,960.9375,720.7031,2212.2386,328.6069,307.6687,931.8989,9.5675,-2.3448,5.7539,-1.0177
06:50:48,S2,941.4062,944.9345,343.75,1140.625,796.875,7070.5831,895.4804,1639.7786,3628.7697,2.5096,0.1269,2.4584,-0.1254
06:51:18,S2,951.1719,941.9103,501.9531,1005.8594,503.9062,6921.8218,327.3495,1126.7217,1954.4717,24.8149,-4.6548,25.3178,-4.792
06:51:48,S2,953.125,951.8019,156.25,1023.4375,867.1875,639.7339,24.8774,118.0361,172.371,6.4849,-0.6048,7.4596,-0.8364
06:52:18,S2,943.3594,934.3498,376.9531,984.375,607.4219,3858.6715,92.5076,96.354,215.1197,24.7861,-4.6497,24.451,-4.6551
06:52:48,S2,941.4062,959.2364,283.2031,1136.7188,853.5156,3161.213,138.3354,384.0092,1195.2537,4.3188,0.7875,4.6614,-0.4646
06:53:18,S2,923.8281,921.938,228.5156,1035.1562,806.6406,3076.4878,92.1638,1327.7173,1578.2362,2.6171,-0.4547,2.5565,-0.2125
06:53:48,S1,931.6406,918.9768,207.0312,1013.6719,806.6406,3422.8592,556.3343,777.717,1941.5016,2.0122,-0.261,2.6312,-0.3534
06:54:18,S1,968.75,970.5729,369.1406,1185.5469,816.4062,3322.0757,591.2741,713.1339,2080.8711,8.4524,1.0079,7.8847,-1.7003
06:54:48,S2,923.8281,904.1748,556.6406,1013.6719,457.0312,9047.2549,1254.185,3584.8229,6185.1782,15.5078,-3.1964,18.4539,-3.6219
06:55:18,S1,943.3594,923.2788,392.5781,1017.5781,625,5587.8721,97.5424,1018.0961,1233.8495,8.6563,-2.0918,7.2815,-1.5468
06:55:48,S1,927.7344,922.568,238.2812,1033.2031,794.9219,3556.6634,265.6292,1253.229,1881.195,2.6666,-0.3914,3.0783,-0.0613
06:56:18,S1,632.8125,626.5376,720.7031,1025.3906,304.6875,46144.191,4585.6143,13625.3832,27719.3138,1.619,0.0825,2.9289,0.4187
06:56:48,S1,925.7812,841.6295,666.0156,1128.9062,462.8906,34782.9266,4436.7275,1870.4375,16927.2336,1.8059,-0.4934,21.0417,-4.0239
06:57:18,S1,1019.5312,1016.972,238.2812,1119.1406,880.8594,2512.2027,474.6152,375.062,1372.8369,3.5063,-0.3073,3.1909,0.3884
06:57:48,S1,670.8984,721.1426,871.0938,1201.1719,330.0781,61815.927,2666.6703,4663.4025,34804.5414,1.7403,0.0604,5.6523,-0.5813
06:58:18,S1,841.7969,834.1518,232.4219,935.5469,703.125,2932.1663,648.1083,835.7287,2214.5,3.2317,-0.7175,3.0149,-0.7343
06:58:48,S2,895.5078,913.7573,265.625,1056.6406,791.0156,5139.6154,1500.2466,676.2617,3568.2326,2.1658,0.3367,2.963,-0.8032
06:59:18,S2,914.0625,923.9541,214.8438,1046.875,832.0312,2662.3967,389.3344,714.7022,1506.7704,2.4312,0.4018,3.5573,-0.0872
06:59:48,S2,931.6406,919.9219,476.5625,1048.8281,572.2656,7358.6741,544.3259,1096.7973,2159.1172,9.1506,-2.0108,9.6993,-2.2496
07:00:18,S2,889.6484,899.292,429.6875,1007.8125,578.125,5974.9931,557.4357,681.3974,1877.1864,9.7715,-1.9604,12.8797,-2.7559
07:00:48,S2,914.0625,916.5827,201.1719,1023.4375,822.2656,3077.6469,448.5009,1118.6525,1932.1618,1.9539,0.2698,2.7132,-0.3
07:01:18,S2,928.7109,936.849,277.3438,1054.6875,777.3438,4040.8664,985.6814,1163.4709,2472.3341,2.67,-0.2874,2.3381,-0.4433
