TIME,STAGE,MEDIAN,MEAN_NN,MxDMn,MAXN,MINN,VARIA,ABSOLUTE_POWER_LF,ABSOLUTE_POWER_HF,TOTAl_POWER,KURT,SKEW,KURT_REL_RR,SKEW_REL_RR
02:54:48,R,794.9219,782.7405,476.5625,857.4219,380.8594,5136.2759,125.543,299.494,570.9531,26.1028,-4.5757,29.9274,-5.1519
02:55:18,R,766.6016,771.3302,144.5312,863.2812,718.75,884.6848,145.0667,252.5011,655.8189,3.7536,0.7863,1.6577,-0.1791
02:55:48,R,758.7891,756.2192,199.2188,816.4062,617.1875,1206.6199,189.8686,331.4741,896.2196,7.5116,-1.4681,13.7727,-2.7067
02:56:18,R,763.6719,746.3442,542.9688,867.1875,324.2188,9190.7168,793.6263,1117.192,3033.7454,11.6392,-2.6601,18.6431,2.7166
02:56:48,R,777.3438,770.3022,185.5469,826.1719,640.625,1498.2805,392.1458,211.6363,919.9694,4.3435,-0.9778,6.4822,-1.4693
02:57:18,R,758.7891,764.1345,119.1406,847.6562,728.5156,895.1356,87.7029,354.3983,643.6369,3.8364,1.1138,2.6183,-0.0686
02:57:48,R,739.2578,733.8867,156.25,794.9219,638.6719,1120.5196,180.8309,168.5727,608.6642,3.0584,-0.6311,6.284,-1.3217
02:58:18,R,746.0938,745.7933,248.0469,816.4062,568.3594,1484.7073,119.8001,272.1652,495.2228,12.1934,-2.1757,19.8461,-3.6699
02:58:48,R,750.0,745.1422,271.4844,785.1562,513.6719,1750.0406,81.8812,370.4043,545.7445,24.1312,-4.2634,24.3587,-4.3437
02:59:18,R,744.1406,743.2392,87.8906,785.1562,697.2656,488.0555,37.8941,193.0937,325.841,2.4617,-0.1899,1.8446,-0.0841
02:59:48,R,728.5156,729.0527,515.625,998.0469,482.4219,7231.9007,99.7223,3739.0127,4238.1107,7.2133,0.7136,6.4074,-0.5854
03:00:18,R,794.9219,741.5365,564.4531,1000.0,435.5469,24909.2559,2127.9336,1247.1094,14199.7081,1.5236,-0.1695,12.267,2.0009
03:00:48,R,842.7734,842.6011,304.6875,976.5625,671.875,3734.3906,53.4321,491.0955,1504.1535,3.6195,-0.1485,3.5524,-0.5009
03:01:18,R,814.4531,815.1584,154.2969,900.3906,746.0938,1297.0294,327.0479,294.2537,993.8634,2.5356,0.1309,2.3371,-0.2462
03:01:48,R,810.5469,809.4076,125.0,859.375,734.375,1170.1319,108.128,391.1373,709.3,2.1376,-0.4008,2.1509,-0.2562
03:02:18,R,821.2891,812.0117,447.2656,865.2344,417.9688,5045.2285,114.5997,168.7515,404.8364,26.3584,-4.6972,29.4167,-5.1581
03:02:48,R,804.6875,798.0363,248.0469,859.375,611.3281,1573.812,127.8209,196.5966,432.6787,13.7933,-2.679,8.6735,-1.7284
03:03:18,R,791.0156,787.69,250.0,855.4688,605.4688,1612.8674,52.2993,298.9439,503.5358,12.0112,-2.2458,12.8322,-2.5187
03:03:48,R,783.2031,782.0418,111.3281,820.3125,708.9844,718.7012,117.1018,345.232,554.0626,3.4585,-0.84,1.9278,-0.1202
03:04:18,R,764.6484,764.34,199.2188,816.4062,617.1875,1463.8954,66.7328,527.7698,809.8533,6.5016,-1.4252,8.5355,-1.7237
03:04:48,R,769.5312,765.2652,205.0781,810.5469,605.4688,1262.8365,26.135,514.2999,588.8155,11.2236,-2.1957,13.002,-2.6009
03:05:18,S1,751.9531,752.8045,232.4219,914.0625,681.6406,1502.1681,199.6308,259.3782,673.0268,8.6156,1.4518,6.1123,1.5013
03:05:48,R,818.3594,799.1448,660.1562,1009.7656,349.6094,8858.6577,735.7877,4739.4176,6725.925,15.5893,-2.9599,25.0455,4.2832
03:06:18,R,799.8047,800.7812,89.8438,843.75,753.9062,614.1663,63.6457,298.7457,433.0498,2.0069,0.0103,2.3469,-0.0206
03:06:48,R,804.6875,794.6506,359.375,882.8125,523.4375,3828.9288,403.8738,485.2316,1285.2151,11.0083,-2.3761,18.0786,-3.3387
03:07:18,R,813.4766,803.928,419.9219,861.3281,441.4062,4251.539,246.7892,1174.7569,1808.4564,26.6017,-4.7077,26.5695,-4.7508
03:07:48,R,773.4375,779.0857,136.7188,828.125,691.4062,931.1539,265.5816,170.6526,663.0109,3.0606,-0.4284,6.6347,-1.3242
03:08:18,R,779.2969,785.5258,451.1719,925.7812,474.6094,5456.8395,887.4463,465.5851,1919.5468,9.5643,-1.4656,19.6219,-3.5335
03:08:48,R,791.0156,788.1123,142.5781,849.6094,707.0312,1156.4969,228.8678,424.2343,829.8322,2.5716,-0.3734,2.2124,-0.128
