TIME,STAGE,MEDIAN,MEAN_NN,MxDMn,MAXN,MINN,VARIA,ABSOLUTE_POWER_LF,ABSOLUTE_POWER_HF,TOTAl_POWER,KURT,SKEW,KURT_REL_RR,SKEW_REL_RR
22:49:48,W,624.0234,605.5501,638.6719,943.3594,304.6875,27872.8737,1027.3101,3465.7176,7089.9518,2.2598,-0.0701,2.3369,-0.0442
22:50:18,W,759.7656,713.5099,921.875,1242.1875,320.3125,29752.3013,2692.3357,10088.3418,17619.0438,4.1648,-0.1751,4.2073,-0.5027
22:50:48,W,742.1875,679.8692,746.0938,1056.6406,310.5469,39480.3094,6463.9408,8168.1226,19875.4173,2.044,-0.3628,3.6841,0.7228
22:51:18,W,859.375,844.4968,490.2344,964.8438,474.6094,8383.1371,883.008,597.455,2722.4921,8.7309,-2.16,8.4962,-1.8923
22:51:48,S1,853.5156,851.2178,294.9219,970.7031,675.7812,5934.877,599.9283,602.2682,3392.2844,2.1873,-0.2832,3.1983,0.2518
22:52:18,S1,784.1797,772.6151,294.9219,908.2031,613.2812,4946.7853,1334.283,692.9336,2808.7433,3.0483,-0.4547,4.4378,0.3101
22:52:48,S1,824.2188,826.4509,332.0312,998.0469,666.0156,7777.2179,983.8453,1074.6013,3998.653,2.3354,-0.1574,4.9616,-0.016
22:53:18,S1,853.5156,852.0221,408.2031,1035.1562,626.9531,10145.986,474.4699,2633.9368,3367.1071,2.9375,-0.2393,3.1707,0.4778
22:53:48,S1,769.5312,715.2248,662.1094,974.6094,312.5,31852.2048,1652.2075,3148.6966,9830.8224,2.736,-0.7365,4.2537,0.1866
22:54:48,S1,861.3281,884.4105,412.1094,1029.2969,617.1875,8382.0354,3314.0374,1105.3833,5220.7041,3.2,-0.3563,5.5431,-0.8778
22:55:18,S2,855.4688,819.4754,582.0312,962.8906,380.8594,14447.7377,1903.2624,1159.6969,5892.0401,6.8512,-1.9758,7.0075,1.0289
22:55:48,S2,801.7578,800.3472,203.125,902.3438,699.2188,1960.3541,413.7479,520.256,1314.2686,2.7334,-0.1705,3.7544,-1.051
22:56:18,S2,761.7188,765.4708,478.5156,994.1406,515.625,10749.492,2515.7364,1431.4844,5781.2431,2.8291,-0.0887,7.9693,0.9253
22:56:48,S2,789.0625,789.1153,339.8438,984.375,644.5312,5314.4891,1239.6662,571.1627,3393.9026,2.8473,0.1902,3.8455,0.6121
22:57:18,S2,750.9766,734.4238,818.3594,1125.0,306.6406,26847.3601,2787.2451,6730.2417,13302.4091,4.529,-0.5249,4.188,0.6196
22:57:48,S2,818.3594,813.9106,341.7969,886.7188,544.9219,3148.7382,203.7144,381.8599,785.6733,15.0174,-2.8879,13.5668,-2.7213
22:58:18,S2,802.7344,803.7373,216.7969,908.2031,691.4062,1959.6454,354.2929,284.7333,912.9276,3.0567,-0.0328,6.1148,-1.3256
22:58:48,S2,798.8281,787.1094,335.9375,955.0781,619.1406,5233.7646,1140.3941,591.0743,2429.1879,2.9412,-0.1603,3.0311,-0.1707
22:59:18,S2,892.5781,878.492,201.1719,978.5156,777.3438,3464.3827,1150.7842,257.9817,2665.4544,1.8098,-0.226,4.3174,-0.5831
22:59:48,S2,812.5,822.3214,316.4062,964.8438,648.4375,3821.1246,726.342,824.0383,2293.7664,3.6254,-0.0338,6.1764,0.2879
23:00:18,S2,818.3594,796.0832,302.7344,896.4844,593.75,4644.1278,330.1312,1671.183,2740.7229,4.5019,-1.354,6.4831,1.465
23:00:48,S2,810.5469,813.9106,208.9844,904.2969,695.3125,2012.1704,185.9058,770.5052,1197.443,2.9639,-0.2403,4.5462,0.6895
23:01:18,S2,809.5703,811.5234,496.0938,1023.4375,527.3438,6541.0402,1082.9273,1630.7106,3685.7195,6.1272,-0.679,5.4644,-1.1755
23:01:48,S2,775.3906,761.5646,281.25,882.8125,601.5625,5651.0487,2095.5249,507.4058,4368.1221,2.4986,-0.5132,3.0424,0.2819
23:02:18,S2,824.2188,811.1979,496.0938,968.75,472.6562,13152.0165,1579.6785,2482.9059,7162.8649,3.923,-1.057,16.2621,2.9842
23:02:48,S2,796.875,790.5405,314.4531,947.2656,632.8125,3128.1354,300.5675,506.4127,1208.6899,4.0838,-0.0498,9.3281,1.0527
23:03:18,S1,781.25,781.8834,146.4844,849.6094,703.125,1401.7577,213.7844,396.2001,974.6495,2.3292,-0.168,1.759,-0.2261
23:03:48,S1,792.9688,786.8454,333.9844,863.2812,529.2969,3004.5715,599.3486,870.6822,1864.2413,13.776,-2.8101,9.8175,0.3907
