TIME,STAGE,MEDIAN,MEAN_NN,MxDMn,MAXN,MINN,VARIA,ABSOLUTE_POWER_LF,ABSOLUTE_POWER_HF,TOTAl_POWER,KURT,SKEW,KURT_REL_RR,SKEW_REL_RR
04:36:48,R,859.375,860.6179,417.9688,1007.8125,589.8438,4498.7576,561.0951,235.6612,1224.1422,9.4992,-1.314,7.0138,-1.3324
04:37:18,R,869.1406,874.8816,189.4531,978.5156,789.0625,2089.0529,477.2851,345.4461,1520.0763,2.9414,0.3499,1.9033,-0.2167
04:37:48,R,884.7656,886.5412,740.2344,1175.7812,435.5469,11950.4902,2308.3117,1765.3298,6338.7636,10.8259,-1.3079,15.9221,-2.7162
04:38:18,R,869.1406,868.4304,162.1094,980.4688,818.3594,1054.8952,64.6154,445.5711,577.3941,5.2074,1.0169,3.0397,0.108
04:38:48,R,845.7031,849.3796,248.0469,1005.8594,757.8125,1885.3052,345.3589,284.664,1171.8699,6.374,1.2103,3.5516,-0.8654
04:39:18,R,843.75,837.221,330.0781,894.5312,564.4531,2990.4922,56.9837,431.6748,654.8747,17.8449,-3.4371,18.3256,-3.5664
04:39:48,R,859.375,852.4816,546.875,1000.0,453.125,6629.7723,435.3129,2059.8454,3189.0002,17.4943,-3.2176,18.8748,-3.6506
04:40:18,R,856.4453,862.1324,250.0,972.6562,722.6562,2041.5626,60.4216,1029.2942,1186.2635,4.4848,-0.2168,2.6739,-0.5343
04:40:48,R,861.3281,835.2679,910.1562,1214.8438,304.6875,32223.7163,3683.9006,3270.6702,13982.2087,4.2899,-0.931,5.4542,-0.6438
04:41:18,R,913.0859,923.4619,253.9062,1091.7969,837.8906,2919.063,268.7924,484.9159,1148.2981,4.0862,0.9691,2.158,0.0031
04:41:48,R,896.4844,905.0293,201.1719,1023.4375,822.2656,3070.0564,129.3387,883.6002,1605.2937,1.9501,0.288,2.622,0.0004
04:42:18,R,892.5781,881.8063,304.6875,980.4688,675.7812,3621.9097,126.7219,1194.4621,1466.7364,5.0692,-1.1116,6.656,-1.1634
04:42:48,R,865.2344,852.4816,500.0,935.5469,435.5469,5964.6686,454.3467,1728.7236,2840.9644,25.0486,-4.5583,24.7348,-4.5676
04:43:18,R,886.7188,897.5497,599.6094,1111.3281,511.7188,9690.508,1558.5759,1170.2673,3875.5187,8.2977,-1.2699,19.2383,-3.7032
04:43:48,R,881.8359,871.5533,523.4375,1052.7344,529.2969,6324.3325,208.8692,1289.1515,1733.5923,11.1754,-1.9061,8.4744,-1.6097
04:44:18,S1,853.5156,866.4773,275.3906,998.0469,722.6562,3932.1017,387.2676,1392.8513,2203.7583,2.5433,0.147,3.0446,-0.2102
04:44:48,S1,871.0938,878.4328,179.6875,990.2344,810.5469,1884.9298,176.3894,905.2932,1292.6762,2.97,0.7261,3.826,-0.825
04:45:18,S2,855.4688,860.322,169.9219,966.7969,796.875,1908.0702,83.0366,794.4976,1044.7792,2.5507,0.5093,2.8623,-0.1703
04:45:48,S2,882.8125,877.0123,359.375,998.0469,638.6719,4405.7406,581.0526,1521.6994,2781.5367,5.9419,-1.1954,2.993,-0.3904
04:46:18,S2,903.3203,821.8859,744.1406,1048.8281,304.6875,31410.179,4265.2473,4031.5868,17633.3204,4.9191,-1.5694,10.7306,1.4938
04:46:48,S2,851.5625,846.3925,525.3906,980.4688,455.0781,10909.559,1254.902,1676.1338,4155.0483,7.1256,-1.8292,7.2336,-1.6045
04:47:18,S2,843.75,832.9241,324.2188,972.6562,648.4375,5649.7504,2773.2015,383.6251,4667.5087,3.5183,-0.7707,2.7689,-0.0826
04:47:48,S2,896.4844,885.831,419.9219,1003.9062,583.9844,6379.1196,354.7525,1269.9652,2018.3914,6.9134,-1.3647,8.9918,-1.7293
04:48:18,S2,875.0,870.857,482.4219,986.3281,503.9062,6908.0139,333.2272,1143.6553,1837.1778,11.9246,-2.3708,12.5177,-2.6687
04:48:48,S2,900.3906,901.9886,251.9531,1029.2969,777.3438,4693.5699,392.3745,2385.6257,3188.4362,2.0502,-0.0195,1.8537,-0.0764
04:49:18,S2,887.6953,866.9577,570.3125,996.0938,425.7812,12850.3159,1065.1593,2514.387,5134.5318,9.2414,-2.3517,12.0861,-1.1621
04:49:48,S2,851.5625,868.2215,501.9531,1066.4062,564.4531,7703.7217,329.9721,2062.5841,3128.8084,5.7455,-0.5035,8.9245,-1.7485
04:50:18,S2,921.875,917.7167,257.8125,1064.4531,806.6406,5126.3974,256.1322,2546.7332,3701.779,1.9725,-0.0793,2.4659,0.1814
04:50:48,S2,853.5156,866.7732,535.1562,988.2812,453.125,9422.015,385.7172,1794.6242,2684.4221,10.3757,-2.1165,12.8509,-2.6894
