TIME,STAGE,MEDIAN,MEAN_NN,MxDMn,MAXN,MINN,VARIA,ABSOLUTE_POWER_LF,ABSOLUTE_POWER_HF,TOTAl_POWER,KURT,SKEW,KURT_REL_RR,SKEW_REL_RR
04:13:16,R,976.5625,871.9815,785.1562,1207.0312,421.875,53513.9814,12841.5832,3857.3678,27438.5527,2.0177,-0.7009,3.5879,0.2239
04:13:46,R,969.7266,945.9635,779.2969,1148.4375,369.1406,18661.3295,1000.8279,2456.8694,4303.4945,11.0563,-2.3279,10.0025,-2.2409
04:14:16,R,910.1562,865.579,890.625,1226.5625,335.9375,49447.3335,16672.4643,8220.9562,28801.7027,2.9193,-0.7159,3.4619,-0.0128
04:14:46,R,910.1562,869.91,859.375,1179.6875,320.3125,52134.8755,6862.616,15400.2465,32090.2103,3.0428,-1.0144,7.3598,-1.582
04:15:16,R,959.9609,912.9028,841.7969,1146.4844,304.6875,37749.9722,5736.8459,10724.146,22242.9164,5.2964,-1.6691,9.2246,0.7163
04:15:46,R,925.7812,820.9821,728.5156,1082.0312,353.5156,53260.3548,5475.0666,8158.3528,23480.1579,2.3015,-0.9436,5.9745,0.6611
04:16:16,R,927.7344,942.6432,550.7812,1253.9062,703.125,19288.2495,4670.1108,1968.0381,11445.561,2.8372,0.4078,4.5057,0.442
04:16:46,R,979.4922,971.1589,289.0625,1095.7031,806.6406,4408.6923,1009.9334,470.9653,2660.1574,3.3272,-0.7252,5.1009,0.9063
04:17:16,R,855.4688,825.1674,988.2812,1308.5938,320.3125,93711.716,18292.257,16771.7438,61106.7196,1.7009,-0.2559,3.6358,-0.1835
04:17:46,R,1000.0,929.3725,761.7188,1222.6562,460.9375,42735.9542,10678.2569,3473.7573,24008.7505,2.6034,-0.891,5.6407,-0.2981
04:18:16,R,974.6094,931.7036,814.4531,1201.1719,386.7188,41058.321,4931.068,8705.1633,22418.4935,3.8043,-1.0623,4.6475,-0.2037
04:18:46,R,996.0938,960.9375,761.7188,1378.9062,617.1875,31144.46,11136.2922,3592.7306,19747.6959,2.6515,-0.0772,4.4519,0.5476
04:19:16,R,1011.7188,1008.2839,498.0469,1193.3594,695.3125,11205.6483,2105.5729,1399.3535,5867.2562,4.3664,-0.9419,3.152,-0.4843
04:19:46,R,816.4062,735.627,744.1406,1050.7812,306.6406,54497.8386,10942.103,3524.523,29519.9356,1.4987,-0.3165,6.1539,-0.8015
04:20:16,R,974.6094,962.7604,509.7656,1062.5,552.7344,7111.0874,162.2316,208.1598,721.5368,18.7768,-3.6978,20.5643,-4.0701
04:20:46,R,955.0781,944.7917,259.7656,1062.5,802.7344,3446.4349,136.0516,870.9224,1157.8011,2.786,-0.4336,2.901,-0.0586
04:21:16,R,950.1953,907.4707,835.9375,1253.9062,417.9688,29846.3702,2879.3745,5888.6649,13762.7749,4.1108,-0.978,5.8168,-0.8218
04:21:46,R,996.0938,1005.9267,593.75,1435.5469,841.7969,13689.8916,2635.7084,2198.4776,9827.6862,6.8287,1.5952,3.3605,-0.0689
04:22:16,R,904.2969,917.5415,771.4844,1126.9531,355.4688,21190.58,1132.033,1648.8933,5404.7588,7.5616,-1.5416,8.3678,-1.5203
04:22:46,R,910.1562,878.2349,666.0156,1113.2812,447.2656,24024.8702,4446.3205,6829.318,15219.1122,4.3449,-1.2334,10.4662,-1.2647
04:23:16,R,865.2344,835.0446,845.7031,1177.7344,332.0312,27703.2782,2118.6701,11738.5162,17545.3696,5.9389,-1.5457,9.3475,0.5943
04:23:46,R,707.0312,683.7367,894.5312,1205.0781,310.5469,69619.6003,13156.2058,10624.8415,42243.8092,1.6682,-0.0006,4.0246,-0.6869
04:24:16,R,937.5,940.8392,433.5938,1189.4531,755.8594,12495.5192,2577.1906,753.868,6271.2437,2.75,0.331,2.6031,-0.1045
04:24:46,R,860.3516,848.6903,1136.7188,1443.3594,306.6406,54123.6508,7895.2296,16128.9234,29868.9542,3.5267,-0.4076,7.3363,-2.0125
04:25:16,S2,1015.625,1022.1819,595.7031,1369.1406,773.4375,17765.1036,4927.3818,6065.1478,12957.3413,3.3106,0.2203,3.1847,0.4923
04:25:46,S2,984.375,954.7001,523.4375,1082.0312,558.5938,15161.4329,3380.0468,5252.3295,11044.9856,7.1513,-2.0506,7.8502,-0.2797
04:26:16,S2,941.4062,903.0762,697.2656,1103.5156,406.25,28213.4414,2382.507,7276.2809,11787.1253,5.7909,-1.8027,6.7061,-1.6972
04:26:46,S2,917.9688,870.1172,703.125,1123.0469,419.9219,25279.6061,1609.8099,6954.4267,11004.7477,4.6361,-1.4107,6.8031,-0.7578
04:27:16,S2,903.3203,858.341,667.9688,1052.7344,384.7656,23241.6569,1106.756,4558.6307,7713.1885,6.1564,-1.845,7.3832,-0.5329
