TIME,STAGE,MEDIAN,MEAN_NN,MxDMn,MAXN,MINN,VARIA,ABSOLUTE_POWER_LF,ABSOLUTE_POWER_HF,TOTAl_POWER,KURT,SKEW,KURT_REL_RR,SKEW_REL_RR
02:57:46,S4,919.9219,796.0832,802.7344,1136.7188,333.9844,72923.0849,2113.7312,24726.791,30853.1819,1.6716,-0.437,2.2571,0.7699
02:58:15,S4,1003.9062,953.188,802.7344,1171.875,369.1406,32401.4193,1323.3997,9761.3449,13729.9625,7.0931,-2.1581,6.5353,1.0667
02:58:16,S4,975.5859,845.9329,759.7656,1121.0938,361.3281,63691.2547,1471.654,16951.7702,24411.1157,1.9591,-0.7481,2.4793,0.7287
02:58:30,S4,857.4219,793.2327,732.4219,1119.1406,386.7188,62794.8992,9269.1485,19100.6688,39017.7858,1.3034,-0.0372,3.1945,0.5676
02:58:46,S4,844.7266,766.2418,740.2344,1080.0781,339.8438,55710.0608,11874.7664,12719.2833,30234.2437,1.583,-0.3113,2.7581,0.6877
02:59:16,S2,787.1094,775.6546,906.25,1236.3281,330.0781,70473.3693,21185.1413,14696.8224,41449.5017,1.8103,0.046,3.8094,-0.1709
02:59:46,S2,853.5156,774.3113,617.1875,945.3125,328.125,36617.2183,6046.8728,7150.9879,21518.8858,3.2621,-1.4204,9.201,-1.3539
03:00:16,S2,728.5156,720.6079,691.4062,998.0469,306.6406,41109.2156,843.3657,4122.5167,14937.9539,2.3628,-0.6519,4.7906,-0.1236
03:00:17,S2,986.3281,962.7604,857.4219,1177.7344,320.3125,23328.3827,402.6378,556.9986,1719.0832,11.9588,-2.8222,9.6598,-2.6114
03:00:35,S2,960.9375,973.5026,437.5,1197.2656,759.7656,9343.1303,1482.6547,3189.2481,5878.4502,2.7796,0.2126,3.058,0.1343
03:00:46,S2,1047.8516,1045.4799,845.7031,1273.4375,427.7344,21620.3028,927.6671,5552.4477,8204.9082,11.6166,-2.387,14.903,-3.2243
03:01:16,S2,966.7969,869.5427,738.2812,1132.8125,394.5312,55617.1147,5666.1282,15289.6285,28803.7849,2.4154,-0.9609,5.5687,-0.8724
03:01:16,S2,945.3125,893.2495,773.4375,1181.6406,408.2031,48659.2315,7184.9561,12993.0338,31006.9678,2.4399,-0.6363,4.1377,-0.3595
03:01:41,S2,1040.0391,972.7214,857.4219,1232.4219,375.0,43272.0142,3545.1759,5893.3499,15732.3809,4.6425,-1.5685,7.2381,-1.4289
03:01:46,S2,979.4922,898.4985,810.5469,1218.75,408.2031,42452.9277,11631.8721,1264.8551,21860.8019,2.7327,-0.6966,4.1824,-0.7354
03:02:16,S2,992.1875,925.0252,763.6719,1173.8281,410.1562,29727.7333,598.0365,14919.1515,18803.085,4.0355,-1.203,6.2421,-1.1531
03:02:37,S2,944.3359,896.5454,835.9375,1185.5469,349.6094,46944.7337,12404.2041,7673.2944,32231.5019,3.1197,-0.9528,4.2173,0.6679
03:02:46,S2,1025.3906,991.3793,519.5312,1253.9062,734.375,20918.6205,3802.4195,4281.122,13215.5569,1.9157,-0.271,3.7795,-0.6879
03:03:16,S2,770.5078,765.9848,1111.3281,1412.1094,300.7812,77292.1623,3600.8731,4008.4483,32408.3413,2.1309,0.1025,3.4204,0.4038
03:03:46,S2,915.0391,865.7514,484.375,1082.0312,597.6562,21797.6983,1384.6104,413.0182,9031.9252,1.6609,-0.3946,7.9783,-1.1509
03:04:16,S2,957.0312,930.6956,611.3281,1042.9688,431.6406,13779.6392,465.6013,1495.5167,2081.0812,10.9098,-2.5246,9.3892,-2.231
03:04:21,S2,958.9844,955.0781,281.25,1093.75,812.5,4529.8915,133.9062,1035.7191,1511.9855,2.9228,-0.0346,2.779,-0.2656
03:04:46,S2,963.8672,972.9167,1132.8125,1695.3125,562.5,28231.2351,2400.8385,10489.8434,16166.8591,12.8635,2.0017,8.87,0.7653
03:05:09,S2,944.3359,907.0435,769.5312,1187.5,417.9688,29370.2744,2896.9461,6955.1492,15942.4148,4.2939,-1.1025,4.6551,0.6286
03:05:16,S2,964.8438,866.096,828.125,1134.7656,306.6406,62521.3603,4154.1674,12053.6094,29042.0377,2.7997,-1.06,4.0061,-0.0946
03:05:29,S2,999.0234,992.2526,488.2812,1212.8906,724.6094,11141.0734,2581.6362,1468.0258,6574.7311,3.3776,-0.1753,4.7083,-0.7339
03:05:46,S2,939.4531,845.7031,632.8125,1007.8125,375.0,40756.45,6482.1468,4422.1407,14261.0553,3.1441,-1.3,5.2822,0.4047
03:06:02,S2,851.5625,802.3649,1126.9531,1468.75,341.7969,55997.248,6784.4858,23491.9001,36624.2171,3.5439,-0.1617,4.2039,0.2747
03:06:16,S2,775.3906,704.1016,650.3906,1027.3438,376.9531,54776.9183,4686.9508,6169.7292,31863.2027,1.2746,-0.1249,4.8511,0.8123
