TIME,STAGE,MEDIAN,MEAN_NN,MxDMn,MAXN,MINN,VARIA,ABSOLUTE_POWER_LF,ABSOLUTE_POWER_HF,TOTAl_POWER,KURT,SKEW,KURT_REL_RR,SKEW_REL_RR
03:29:46,R,1000.0,983.3648,642.5781,1183.5938,541.0156,26625.1717,4288.6349,4453.606,13859.4424,4.1015,-1.1318,3.8185,0.0832
03:30:16,R,943.3594,911.8042,271.4844,1058.5938,787.1094,5816.2473,633.0592,1114.9535,3089.7389,1.8601,0.0655,3.3369,-0.6833
03:30:46,R,852.5391,760.9478,791.0156,1144.5312,353.5156,52417.4619,4176.7699,6212.166,20352.7565,1.8783,-0.5093,3.3427,-0.2208
03:31:16,R,652.3438,693.1269,814.4531,1169.9219,355.4688,66529.0837,12217.3126,12676.4949,37818.9059,1.733,0.2336,1.9355,0.1982
03:31:46,R,1034.1797,898.7427,1054.6875,1367.1875,312.5,93635.5852,13958.6986,7421.319,44110.8603,1.9928,-0.5552,5.5142,-0.0748
03:32:16,R,939.4531,911.377,873.0469,1265.625,392.5781,63207.0899,7496.4307,13748.1011,30577.2981,2.3402,-0.6039,3.2584,0.1322
03:32:46,R,1019.5312,1019.9353,572.2656,1367.1875,794.9219,17234.902,3792.798,4135.1971,11557.4187,3.3528,0.495,3.324,-0.785
03:33:16,R,672.8516,694.1499,697.2656,1050.7812,353.5156,38749.1607,1763.9035,5502.1859,18006.1825,2.0217,-0.1229,4.5747,-0.5932
03:33:46,R,1027.3438,1022.2252,326.1719,1238.2812,912.1094,4222.5841,445.4796,922.0514,2093.4738,5.3236,0.7068,2.4327,-0.1766
03:34:16,R,1005.8594,950.5418,722.6562,1080.0781,357.4219,31904.2543,1209.1404,11505.5079,18261.4979,7.904,-2.4227,7.9094,1.631
03:34:46,R,994.1406,955.4688,816.4062,1191.4062,375.0,21058.5022,2166.24,7175.9389,11425.3608,9.6344,-2.3869,8.4791,1.4403
03:35:16,R,1015.625,980.8594,853.5156,1162.1094,308.5938,26436.971,670.6838,3942.1776,7242.6338,11.4134,-2.8097,10.8066,0.188
03:35:46,R,903.3203,850.8157,917.9688,1316.4062,398.4375,50039.8557,4489.9413,14173.3454,27761.1763,2.5625,-0.4554,3.2662,-0.119
03:36:16,R,1028.3203,992.7734,865.2344,1294.9219,429.6875,27201.6271,2941.6676,5440.7969,12968.5141,6.2695,-1.6311,6.0623,0.4471
03:36:46,R,1029.2969,1023.6395,509.7656,1214.8438,705.0781,7327.9926,802.728,609.776,1945.9043,7.794,-1.3859,7.3572,-1.7208
03:37:16,R,996.0938,959.9294,818.3594,1177.7344,359.375,23044.1853,1658.7922,5685.5699,9530.8992,9.5761,-2.4469,15.2271,-2.7914
03:37:46,R,720.7031,735.6934,830.0781,1195.3125,365.2344,50615.1938,8435.445,5108.8215,27903.9055,1.872,0.0496,5.4711,-0.1424
03:38:16,R,1005.8594,1013.4025,189.4531,1111.3281,921.875,3536.5464,160.0739,771.923,1439.3229,1.6592,0.0585,2.4491,0.1053
03:38:46,R,980.4688,929.1835,703.125,1085.9375,382.8125,29130.7431,3948.8022,8229.7617,16100.2049,7.1382,-2.2058,5.9125,1.0222
03:39:16,R,948.2422,813.8563,755.8594,1091.7969,335.9375,66123.9241,8401.6811,34558.3968,49667.9182,1.9894,-0.7343,2.5831,0.7495
03:39:46,R,779.2969,717.9878,794.9219,1105.4688,310.5469,63153.8722,8903.7873,22151.3726,36390.4899,1.62,-0.2428,2.9307,-0.0822
03:40:16,R,1023.4375,1022.9661,531.25,1148.4375,617.1875,8586.3982,258.1907,631.4767,1269.7611,12.9897,-2.6856,11.543,-2.4783
03:40:46,R,1019.5312,1018.7904,271.4844,1142.5781,871.0938,2924.2716,334.5982,640.1601,1251.3502,3.6042,-0.1913,2.4241,0.0583
03:41:16,R,1029.2969,973.195,791.0156,1138.6719,347.6562,37959.8937,2738.9713,4922.7498,13027.3535,7.4219,-2.2232,5.7667,0.2649
03:41:46,R,1003.9062,912.1704,912.1094,1216.7969,304.6875,62184.6877,3148.7764,3878.7341,9480.3299,4.2486,-1.5599,3.4234,-0.1933
03:42:16,R,1035.1562,1026.1315,648.4375,1259.7656,611.3281,9391.8935,1124.2433,794.6915,2557.2995,12.8225,-2.1911,18.2506,-3.6136
03:42:46,R,1026.3672,1025.8092,416.0156,1263.6719,847.6562,6465.1917,365.9579,2296.3652,3648.8953,4.572,0.3032,3.0686,0.4118
03:43:16,R,1041.9922,1039.4113,259.7656,1212.8906,953.125,3758.5813,531.5406,1239.3007,2583.8645,3.4554,0.8396,3.9567,0.4024
03:43:46,R,1021.4844,996.5652,841.7969,1263.6719,421.875,24629.4364,2076.4696,4576.1018,9295.7151,9.0908,-2.3165,9.4898,-0.105
