TIME,STAGE,MEDIAN,MEAN_NN,MxDMn,MAXN,MINN,VARIA,ABSOLUTE_POWER_LF,ABSOLUTE_POWER_HF,TOTAl_POWER,KURT,SKEW,KURT_REL_RR,SKEW_REL_RR
23:29:46,S4,842.7734,778.6287,699.2188,1019.5312,320.3125,29208.3893,5541.8205,1532.0505,13654.905,3.5981,-1.4179,9.5186,1.238
23:29:59,S4,816.4062,718.226,550.7812,910.1562,359.375,36894.0817,3586.3298,16493.5095,25572.195,2.0792,-0.9403,4.6755,0.7687
23:30:16,S4,835.9375,790.8573,521.4844,890.625,369.1406,19482.6649,3087.5424,5371.4959,9709.1462,7.1974,-2.4076,8.583,0.4437
23:30:20,S4,826.1719,777.7035,593.75,960.9375,367.1875,24870.5925,3394.7874,4443.1887,11238.7667,4.0775,-1.5811,7.294,0.7687
23:30:43,S4,832.0312,819.6615,478.5156,878.9062,400.3906,5865.5209,1477.3319,2879.5565,5140.5349,25.0125,-4.5064,27.0389,4.7912
23:30:46,S4,835.9375,794.6579,570.3125,925.7812,355.4688,18182.1178,3145.5346,6886.6023,14112.2321,7.2081,-2.3491,8.6551,0.9032
23:31:03,S4,820.3125,721.1426,564.4531,890.625,326.1719,34819.8867,3157.9645,10518.208,15769.0296,2.5747,-1.1603,3.801,0.8206
23:31:16,S4,820.3125,732.1289,593.75,902.3438,308.5938,34958.9443,2397.9194,6006.3477,12977.8762,2.9734,-1.31,5.5404,0.9357
23:31:24,S4,822.2656,725.1465,527.3438,869.1406,341.7969,33967.3972,4989.3119,8723.5453,18227.2227,2.4866,-1.1655,5.7886,0.7708
23:31:46,S4,816.4062,731.6707,572.2656,896.4844,324.2188,32116.5457,5913.0835,8412.1369,17491.9093,2.9611,-1.3136,5.2569,0.9365
23:32:01,S4,800.7812,672.6017,529.2969,853.5156,324.2188,39327.5812,1749.589,17311.977,20554.1138,1.6279,-0.6965,3.2857,0.7967
23:32:16,S4,512.6953,613.444,576.1719,894.5312,318.3594,41611.645,10295.8797,10159.5238,29749.3905,1.1664,0.1408,4.3546,0.5323
23:32:34,S4,820.3125,810.4926,431.6406,886.7188,455.0781,4178.0442,183.5594,442.3542,850.6613,25.5056,-4.5123,29.1302,-5.1183
23:32:46,S4,802.7344,743.8965,597.6562,917.9688,320.3125,23263.967,2186.5749,6784.2253,10799.1629,4.7831,-1.7935,5.9733,1.1898
23:33:11,S4,797.8516,667.081,531.25,875.0,343.75,38364.6626,6589.4484,5990.8434,23096.7619,1.3267,-0.4696,7.5057,1.299
23:33:16,S4,484.375,589.8047,638.6719,943.3594,304.6875,40703.1998,8319.2078,11940.7568,27521.2991,1.5257,0.3466,2.7254,0.4789
23:33:46,S4,853.5156,819.4444,597.6562,951.1719,353.5156,17026.9954,1608.6587,4893.4915,8000.8625,7.5298,-2.2818,9.0107,1.3712
23:34:16,S4,819.3359,710.3516,574.2188,917.9688,343.75,40275.9933,2478.063,13524.7399,19217.7124,2.0077,-0.8917,3.4846,0.7319
23:34:46,S4,820.3125,738.1836,621.0938,955.0781,333.9844,33340.6353,2317.3917,5704.5219,12080.0721,3.0735,-1.2883,4.0251,0.9494
23:34:55,S4,779.2969,641.6865,548.8281,863.2812,314.4531,41427.2319,4025.2833,9571.1817,18090.6085,1.42,-0.4357,2.6838,0.7006
23:35:16,S4,800.7812,716.0347,539.0625,855.4688,316.4062,31161.2158,2787.1307,11847.2746,16895.8348,2.8468,-1.2711,3.8539,0.8811
23:35:17,S4,769.5312,619.9544,548.8281,853.5156,304.6875,42470.5876,3332.6525,14124.4513,21513.8439,1.2784,-0.2922,2.6279,0.7491
23:35:44,S4,701.1719,615.2751,582.0312,896.4844,314.4531,44032.1747,4700.4002,13230.0487,23124.5859,1.2576,-0.1425,2.197,0.6002
23:35:46,S4,781.25,633.8315,587.8906,908.2031,320.3125,43294.117,3117.547,19563.3226,26050.0983,1.2783,-0.2595,2.8504,0.6986
23:36:15,S4,775.3906,642.7557,607.4219,908.2031,300.7812,42706.1979,8583.6186,9624.6752,27147.0365,1.3826,-0.3946,3.7119,0.8828
23:36:16,S4,795.8984,701.0324,548.8281,863.2812,314.4531,33350.153,2296.2099,11010.6147,16708.0248,2.5778,-1.1607,3.7033,0.8293
23:36:46,S4,781.25,671.3754,541.0156,847.6562,306.6406,36971.3527,1080.8501,10295.2311,13878.7403,1.9007,-0.8211,2.8563,0.7377
23:37:16,S4,738.2812,600.6856,523.4375,830.0781,306.6406,41238.2883,3953.4111,17615.4063,26184.2684,1.2335,-0.1688,2.3674,0.6141
23:37:18,S4,788.0859,666.1044,515.625,841.7969,326.1719,38605.422,8259.2443,11210.6419,21778.9709,1.7667,-0.767,2.9328,0.7715
