TIME,STAGE,MEDIAN,MEAN_NN,MxDMn,MAXN,MINN,VARIA,ABSOLUTE_POWER_LF,ABSOLUTE_POWER_HF,TOTAl_POWER,KURT,SKEW,KURT_REL_RR,SKEW_REL_RR
01:12:16,S4,638.6719,682.7307,757.8125,1115.2344,357.4219,60653.7402,4086.4816,27458.9906,39719.2571,1.641,0.2229,1.8186,0.2005
01:12:39,S4,550.7812,582.2266,695.3125,1009.7656,314.4531,44349.0982,2446.739,30721.3185,35402.48,2.0587,0.6059,1.7424,0.4279
01:12:46,S4,454.1016,488.151,662.1094,968.75,306.6406,21010.827,2733.8382,2803.6135,8698.7046,5.4458,1.5023,2.16,0.5029
01:12:46,S4,575.1953,632.6427,906.25,1248.0469,341.7969,57202.6835,1721.416,31438.308,37419.3386,2.282,0.6172,1.8967,0.1419
01:12:58,S4,541.9922,561.4108,669.9219,998.0469,328.125,45160.0608,2127.5616,21905.2774,25547.2965,2.5433,0.9104,1.8272,0.5724
01:13:16,S4,482.4219,511.2733,626.9531,955.0781,328.125,23575.9022,1504.5654,13005.1668,16309.4166,4.2849,1.2366,1.7743,0.3923
01:13:18,S4,552.7344,620.2211,687.5,1033.2031,345.7031,42564.1987,1738.7051,25320.185,30916.5726,2.0951,0.6196,1.8445,0.2303
01:13:46,S4,551.7578,564.8663,695.3125,1027.3438,332.0312,42051.9516,1847.9238,20014.3351,23566.2905,2.7016,0.8783,1.9306,0.6256
01:14:08,S4,576.1719,630.2776,798.8281,1130.8594,332.0312,55118.4658,3830.0604,31475.3751,39856.6996,1.9387,0.4966,2.0291,0.5664
01:14:16,S4,550.7812,601.4828,689.4531,1019.5312,330.0781,39738.24,2072.7964,28839.3327,33683.9244,2.1859,0.6438,1.8602,0.3627
01:14:29,S4,537.1094,572.8125,658.2031,994.1406,335.9375,42090.0024,3632.4443,20662.9668,26445.1684,2.4641,0.8154,2.008,0.5278
01:14:38,S4,558.5938,628.5322,722.6562,1050.7812,328.125,56132.9681,1592.5296,38786.302,42615.7023,1.7556,0.5554,2.0369,0.403
01:14:46,S4,550.7812,567.9838,673.8281,1001.9531,328.125,40971.9083,6123.8305,20383.5826,31893.7641,2.428,0.785,1.798,0.4564
01:15:15,S4,548.8281,588.8473,658.2031,994.1406,335.9375,42623.7336,2436.299,24115.7124,29711.4791,2.2428,0.7715,2.2205,0.4363
01:15:16,S4,802.7344,743.3594,941.4062,1298.8281,357.4219,52377.8534,4189.4092,17396.855,23870.2831,2.4058,-0.1268,2.5683,0.2356
01:15:29,S4,895.5078,738.7695,687.5,1025.3906,337.8906,65619.6117,2621.5262,29175.5288,37535.0608,1.4751,-0.3844,2.0103,0.6163
01:15:46,S4,599.6094,696.3821,750.0,1076.1719,326.1719,67015.3668,3674.6633,23515.1129,33002.3327,1.3415,-0.1151,2.1181,0.6064
01:16:12,S4,875.0,779.7081,1130.8594,1455.0781,324.2188,69121.9446,13149.3056,5656.9425,25086.9148,2.4169,-0.1054,3.551,-0.1743
01:16:16,S4,596.6797,697.4516,773.4375,1095.7031,322.2656,66040.3678,2870.6047,27270.9368,37021.9116,1.4208,-0.1093,2.0758,0.7035
01:16:33,S4,646.4844,627.6749,765.625,1072.2656,306.6406,55547.3591,7511.1742,14295.76,28981.6391,1.6718,0.1685,3.1338,0.5228
01:16:46,S4,671.875,687.4092,777.3438,1095.7031,318.3594,73657.3603,7337.6974,14160.6247,27629.1156,1.502,0.0478,1.6797,0.5123
01:17:06,S4,601.5625,526.2074,613.2812,943.3594,330.0781,29385.1944,2383.6612,11329.7945,16658.8589,2.5324,0.5792,1.1534,0.1126
01:17:16,S4,585.9375,530.7884,632.8125,966.7969,333.9844,31114.7466,2771.9154,2245.7805,8516.5065,2.8242,0.6715,1.2629,0.2159
01:17:34,S4,570.3125,553.1766,738.2812,1074.2188,335.9375,43069.0321,3641.3168,13339.7739,26144.9566,3.2664,1.0201,1.4426,0.3188
01:17:46,S4,568.3594,507.7452,695.3125,1015.625,320.3125,23164.5473,1482.7721,12954.7475,16614.2221,4.256,0.9665,1.1718,0.1475
01:17:52,S4,550.7812,555.9404,921.875,1246.0938,324.2188,45034.1702,2036.0809,13262.3428,29222.8337,4.3534,1.3458,1.7567,0.154
01:18:14,S4,562.5,519.0173,935.5469,1238.2812,302.7344,30990.2695,2707.3118,3006.534,13430.3044,6.5484,1.5154,1.5433,0.2036
01:18:16,S4,671.875,757.8626,1078.125,1396.4844,318.3594,83344.3837,6239.0956,27561.0083,37506.178,1.7241,0.1841,2.2949,0.4824
01:18:46,S4,566.4062,501.3807,718.75,1050.7812,332.0312,20982.9408,2139.723,10163.567,13832.1341,5.7105,1.2642,1.1944,0.1614
