TIME,STAGE,MEDIAN,MEAN_NN,MxDMn,MAXN,MINN,VARIA,ABSOLUTE_POWER_LF,ABSOLUTE_POWER_HF,TOTAl_POWER,KURT,SKEW,KURT_REL_RR,SKEW_REL_RR
00:43:46,S4,917.9688,797.6668,746.0938,1082.0312,335.9375,60593.9833,4958.4471,14204.3606,29775.6824,2.0544,-0.7361,4.3058,0.6318
00:43:46,S4,598.6328,585.5469,789.0625,1125.0,335.9375,52101.2878,3041.838,28758.1711,36886.0871,2.4092,0.7027,1.3481,0.2768
00:44:16,S4,576.1719,546.9487,845.7031,1167.9688,322.2656,40748.5908,11733.4799,20005.5024,38020.248,3.745,1.1012,1.4177,0.1734
00:44:44,S4,553.7109,589.4775,664.0625,1011.7188,347.6562,37438.338,1706.0325,14034.7357,19635.165,2.7603,0.8771,1.7792,0.4132
00:44:46,S4,750.0,700.0286,816.4062,1130.8594,314.4531,76732.5379,23539.9068,6431.7533,55307.3148,1.4143,0.0953,6.6165,-0.5969
00:44:59,S4,617.1875,598.4136,777.3438,1078.125,300.7812,49896.9901,1562.8113,18639.4822,23709.8943,2.3916,0.6788,1.4302,0.3482
00:45:13,S4,480.4688,498.0469,648.4375,992.1875,343.75,16002.7197,912.493,1096.3222,2888.0499,4.6326,0.862,1.2361,0.1131
00:45:16,S4,501.9531,512.2912,933.5938,1259.7656,326.1719,26089.8996,5216.8672,2062.36,15437.9652,9.2924,1.98,1.3516,-0.0072
00:45:40,S4,666.0156,723.2422,837.8906,1142.5781,304.6875,73029.3655,2709.8825,8180.9242,30576.8328,1.4048,0.0861,3.7453,-0.1969
00:45:46,S4,500.9766,537.1455,683.5938,1011.7188,328.125,27435.7959,4115.5048,7029.2159,14643.2429,4.3608,1.3093,2.072,0.3501
00:45:54,S4,644.5312,682.0948,814.4531,1152.3438,337.8906,68611.6484,9640.463,31995.6334,47728.7279,1.4375,0.0439,2.7089,0.6427
00:46:16,S4,458.0078,509.6309,689.4531,1011.7188,322.2656,24025.866,5295.2617,1987.4053,17533.3195,3.6627,0.9732,1.4242,0.0539
00:46:37,S4,785.1562,757.8125,861.3281,1216.7969,355.4688,71327.7963,14139.0137,28650.2978,55883.7554,1.7089,0.1396,2.805,0.1694
00:46:46,S4,824.2188,777.9772,800.7812,1142.5781,341.7969,69062.3214,20072.9502,17359.6077,45052.7203,1.5038,-0.2361,3.3126,-0.1981
00:46:50,S4,823.2422,779.2969,796.875,1148.4375,351.5625,77911.9793,10087.3359,38394.3178,61744.4951,1.4805,-0.1973,2.9348,0.6467
00:47:01,S4,474.6094,487.6409,345.7031,689.4531,343.75,9333.4662,840.4294,1136.0584,4171.796,1.5516,0.2354,1.444,0.0857
00:47:16,S4,570.3125,659.0278,757.8125,1125.0,367.1875,52718.0123,11106.5468,8941.3212,34952.7427,1.5501,0.3224,3.4933,0.2498
00:47:45,S4,777.3438,716.1776,898.4375,1232.4219,333.9844,49820.5862,10903.4575,13114.1269,32704.5126,2.2019,-0.135,3.275,0.1906
00:47:46,S4,593.75,556.1616,724.6094,1058.5938,333.9844,36429.1937,6609.5423,20269.5169,36462.7256,3.0827,0.8647,1.3348,0.3018
00:48:09,S4,488.2812,509.9677,619.1406,941.4062,322.2656,19740.6229,1237.537,6955.6603,11469.4013,4.7753,1.3064,1.9464,0.3524
00:48:16,S4,572.2656,595.6234,660.1562,1001.9531,341.7969,44344.2145,4488.9888,21728.4898,30686.9686,2.0766,0.571,1.748,0.3664
00:48:28,S4,500.0,555.9036,976.5625,1277.3438,300.7812,35562.5119,8330.0798,6474.1107,29430.1019,5.2199,1.3081,1.9923,0.1784
00:48:46,S4,957.0312,890.7434,822.2656,1166.0156,343.75,55068.0309,4944.7095,14067.4289,25150.2517,3.0606,-1.026,3.5638,0.2574
00:49:16,S4,662.1094,697.9802,779.2969,1085.9375,306.6406,50086.9297,2861.5125,10218.7095,24544.6433,1.8463,-0.0721,3.9126,0.4239
00:49:18,S4,583.9844,661.1111,761.7188,1105.4688,343.75,63198.6189,4411.4672,26283.7257,41511.942,1.6711,0.4328,1.9933,0.5581
00:49:41,S4,597.6562,661.4435,720.7031,1070.3125,349.6094,46061.2459,3308.1604,16171.6006,33692.3077,1.6822,0.3654,2.3157,0.3713
00:49:46,S4,820.3125,772.4873,855.4688,1166.0156,310.5469,62014.7337,10369.2009,11286.498,33938.4986,1.8577,-0.3628,2.705,0.2801
00:50:14,S4,611.3281,651.456,781.25,1095.7031,314.4531,67973.4758,4514.3745,26335.8166,50869.5164,1.6855,0.3305,1.7908,0.4682
00:50:16,S4,564.4531,602.838,855.4688,1158.2031,302.7344,55855.0389,5793.4695,12890.1053,34641.6511,2.2396,0.6381,1.9287,-0.2769
