TIME,STAGE,MEDIAN,MEAN_NN,MxDMn,MAXN,MINN,VARIA,ABSOLUTE_POWER_LF,ABSOLUTE_POWER_HF,TOTAl_POWER,KURT,SKEW,KURT_REL_RR,SKEW_REL_RR
03:02:01,S2,425.7812,448.9183,492.1875,804.6875,312.5,12123.135,2778.1276,2432.847,7034.1302,5.9935,1.8655,4.1427,-0.2816
03:02:31,S2,500.0,543.4028,492.1875,929.6875,437.5,9250.5938,1409.8761,779.5913,2753.605,5.7973,1.4301,1.7163,0.1486
03:03:01,S2,484.375,524.0767,253.9062,683.5938,429.6875,5454.7472,567.866,1275.5185,2361.0503,1.9381,0.5279,1.5984,0.1521
03:03:31,R,484.375,519.2571,214.8438,632.8125,417.9688,3780.3568,365.4872,319.535,1115.6707,1.5031,0.2745,1.296,0.0589
03:04:01,R,480.4688,518.1606,226.5625,656.25,429.6875,4874.5092,944.0587,241.6046,2035.1308,1.6609,0.4559,1.4696,0.0556
03:04:31,R,507.8125,524.0653,218.75,664.0625,445.3125,3853.2676,391.4358,827.9755,1628.2598,1.8759,0.4595,1.5764,0.1738
03:05:01,R,492.1875,519.601,285.1562,714.8438,429.6875,4127.2251,212.2789,232.8535,1049.7258,2.5343,0.62,1.5449,0.1535
03:05:31,R,546.875,549.6757,304.6875,699.2188,394.5312,4262.3138,1610.2272,441.6125,2871.9588,2.6996,0.2396,1.6891,0.0378
03:06:01,R,505.8594,524.7628,171.875,625.0,453.125,2727.6594,76.1828,671.1441,967.7636,1.493,0.2818,1.3974,0.0286
03:06:31,R,498.0469,516.3225,179.6875,621.0938,441.4062,2803.8609,225.0484,603.3413,1131.079,1.7684,0.4405,1.4797,0.1542
03:07:01,R,500.0,526.0653,171.875,632.8125,460.9375,3384.1522,292.0113,933.2356,1427.6034,1.5318,0.3532,1.3376,0.0402
03:07:31,R,503.9062,524.5536,234.375,660.1562,425.7812,3445.6058,297.7027,817.3715,1559.9919,1.7503,0.3124,1.5176,0.2318
03:08:01,R,535.1562,535.1562,343.75,667.9688,324.2188,4893.9098,652.3442,1240.8661,2377.2344,2.9166,-0.2138,2.3028,-0.3604
03:08:31,R,496.0938,528.9481,207.0312,656.25,449.2188,3784.058,383.2536,957.6377,1886.1311,1.6451,0.3012,1.4252,0.1209
03:09:01,R,542.9688,537.642,414.0625,761.7188,347.6562,5467.842,740.1079,952.4082,2517.8922,3.4665,0.2659,2.3448,-0.1202
03:09:31,R,496.0938,524.3608,167.9688,613.2812,445.3125,2924.1187,140.1702,620.8252,1080.8064,1.5192,0.3,1.3906,0.0233
03:10:01,R,501.9531,523.3677,378.9062,679.6875,300.7812,4687.9856,294.0317,1032.3085,1829.581,3.3836,-0.1246,3.1748,-0.4828
03:10:31,R,570.3125,572.8401,367.1875,800.7812,433.5938,6704.7858,1177.7795,1791.3695,3996.9992,2.4949,0.4063,1.8027,-0.0093
03:11:01,R,515.625,557.783,687.5,1000.0,312.5,23231.5688,2275.9934,2672.0473,11865.3185,3.8594,1.1254,4.58,0.0107
03:11:31,R,488.2812,551.8868,726.5625,1046.875,320.3125,27618.0497,2472.7101,7058.4501,14475.4935,4.292,1.4088,2.4492,0.2171
03:12:01,R,484.375,547.3909,410.1562,816.4062,406.25,12219.1448,3462.0215,2051.4302,7079.5227,2.2459,0.7764,1.6353,0.0427
03:12:31,R,476.5625,523.7165,433.5938,757.8125,324.2188,9285.4403,1504.6644,1236.1473,4272.5983,2.4604,0.6339,1.7113,0.0206
03:13:01,R,464.8438,514.1859,558.5938,875.0,316.4062,13319.9225,6195.2165,2542.4739,11028.4769,3.8232,1.0932,2.7542,0.3517
03:13:31,R,464.8438,533.0256,324.2188,750.0,425.7812,10065.7061,1711.1543,1618.2175,4183.8522,1.8187,0.5702,1.3741,0.0479
03:14:01,R,480.4688,534.6591,328.125,742.1875,414.0625,9633.0425,1255.9244,1934.3398,3938.1442,1.7659,0.4836,1.3026,0.0302
03:14:31,R,496.0938,543.2636,351.5625,789.0625,437.5,9232.3442,1268.7775,1397.886,3885.6216,1.9923,0.5456,1.3095,0.0167
03:15:01,R,488.2812,552.4764,601.5625,929.6875,328.125,18253.2599,933.1646,3933.3721,6883.5438,3.5382,1.1014,2.25,0.1016
03:15:31,R,500.0,557.3408,375.0,804.6875,429.6875,11725.5293,3809.2859,1862.3178,6692.0317,2.1255,0.6683,1.5197,0.0224
03:16:01,R,480.4688,535.0852,359.375,738.2812,378.9062,8545.1943,1196.2908,1107.7137,3272.0582,2.0766,0.558,1.572,0.1949
