TIME,STAGE,MEDIAN,MEAN_NN,MxDMn,MAXN,MINN,VARIA,ABSOLUTE_POWER_LF,ABSOLUTE_POWER_HF,TOTAl_POWER,KURT,SKEW,KURT_REL_RR,SKEW_REL_RR
03:31:01,S2,449.2188,472.9083,191.4062,605.4688,414.0625,2568.3352,654.4299,862.1414,2297.0034,3.3124,1.2898,2.6304,0.0679
03:31:31,S2,472.6562,493.9751,214.8438,632.8125,417.9688,2729.6794,204.6829,560.8732,951.4606,2.3116,0.6559,1.8667,0.0022
03:32:01,S2,472.6562,488.5417,152.3438,585.9375,433.5938,1954.5831,236.3898,252.4471,686.1078,2.1545,0.6628,1.7989,0.0249
03:32:31,S2,492.1875,506.4655,148.4375,593.75,445.3125,2067.067,179.4144,761.5095,1173.9227,1.6429,0.4247,1.3685,0.0526
03:33:01,S2,474.6094,497.6428,238.2812,644.5312,406.25,2640.7911,287.2227,776.8129,1904.387,2.9782,0.7767,2.3362,0.0253
03:33:31,S2,488.2812,505.1398,250.0,667.9688,417.9688,2731.6755,562.8657,446.2483,1587.6923,2.9438,0.6082,1.9509,0.0752
03:34:01,S2,496.0938,511.4446,207.0312,625.0,417.9688,3008.851,333.9016,486.3086,1346.0599,1.8457,0.356,1.6119,0.0367
03:34:31,S2,464.8438,492.8496,175.7812,570.3125,394.5312,2418.209,118.7869,353.9731,649.8752,1.5426,0.2351,1.3883,0.0413
03:35:01,S2,480.4688,496.6896,171.875,609.375,437.5,2226.6523,39.571,180.8265,263.1157,1.9398,0.5468,1.6175,-0.0291
03:35:31,S2,462.8906,478.3203,441.4062,804.6875,363.2812,4017.8553,908.3781,800.0292,2107.285,12.6818,2.3087,5.217,-0.3687
03:36:01,S2,482.4219,503.0981,226.5625,644.5312,417.9688,3927.6958,611.2931,700.0465,1663.3108,1.9441,0.5053,1.7943,0.1177
03:36:31,S2,476.5625,510.3718,316.4062,738.2812,421.875,4761.0325,179.8205,1126.5764,1538.6152,3.8771,1.0618,1.8052,0.0859
03:37:01,S2,468.75,488.4137,148.4375,578.125,429.6875,2017.7634,190.0328,193.7256,535.9484,2.0588,0.7231,1.7974,0.2172
03:37:31,S2,478.5156,492.3177,273.4375,644.5312,371.0938,3184.4923,568.1763,591.4166,2006.6988,2.5853,0.4117,2.8521,0.2012
03:38:01,S2,472.6562,532.4574,722.6562,1023.4375,300.7812,26661.7502,4526.1401,5729.8356,18530.3489,3.8588,1.0923,3.0401,-0.1211
03:38:31,S2,496.0938,529.5455,324.2188,726.5625,402.3438,6303.6908,728.5723,1652.7508,3235.0914,2.8921,0.8526,1.9501,0.0527
03:39:01,S2,496.0938,514.9972,265.625,695.3125,429.6875,3344.2779,276.7346,637.9311,1290.6201,4.0126,1.0811,2.9053,0.0674
03:39:31,S2,492.1875,505.9267,273.4375,660.1562,386.7188,3462.2936,1066.7305,437.8671,2400.1141,3.5413,0.7626,2.6085,0.0996
03:40:01,S2,511.7188,534.446,207.0312,664.0625,457.0312,2632.8851,267.9416,1130.5759,1655.3375,2.281,0.5619,1.6909,0.0713
03:40:31,S2,507.8125,530.8949,417.9688,808.5938,390.625,6474.8717,1682.1625,783.3492,3356.858,4.7197,1.2683,2.8175,0.1094
03:41:01,S2,511.7188,539.9858,414.0625,722.6562,308.5938,5358.8665,723.818,416.4476,1748.2669,3.6456,0.0954,2.7757,-0.3988
03:41:31,S2,503.9062,528.054,214.8438,679.6875,464.8438,2282.2104,56.7366,602.4289,809.2715,2.9058,0.7835,1.6374,0.0239
03:42:01,S2,503.9062,515.9677,148.4375,605.4688,457.0312,1703.2453,81.8283,454.3421,774.0627,2.1913,0.6478,1.6001,0.1767
03:42:31,S2,529.2969,537.3987,273.4375,707.0312,433.5938,3609.8915,745.1742,320.1859,1491.07,2.8171,0.4711,2.2395,0.2032
03:43:01,S2,531.25,538.6364,292.9688,652.3438,359.375,2976.1146,370.461,447.6916,1163.2705,3.4011,-0.2719,2.1481,-0.2285
03:43:31,S2,523.4375,532.5994,257.8125,648.4375,390.625,2748.3677,472.8738,524.0606,1268.8358,2.7716,0.08,2.0694,-0.0913
03:44:01,S2,521.4844,538.9902,156.25,621.0938,464.8438,1920.0591,246.2024,741.627,1199.2873,1.7177,0.27,1.35,0.061
03:44:31,S2,515.625,528.6932,207.0312,625.0,417.9688,2110.8277,161.9964,646.1814,953.462,2.3131,0.2808,1.9699,-0.1087
03:45:01,S2,523.4375,534.233,187.5,628.9062,441.4062,2025.7921,153.6192,649.6602,967.9248,1.9404,0.2788,1.4231,0.1292
