TIME,STAGE,MEDIAN,MEAN_NN,MxDMn,MAXN,MINN,VARIA,ABSOLUTE_POWER_LF,ABSOLUTE_POWER_HF,TOTAl_POWER,KURT,SKEW,KURT_REL_RR,SKEW_REL_RR
07:41:31,S2,488.2812,556.6775,441.4062,785.1562,343.75,12206.2382,3417.0449,955.2259,5431.4489,1.6061,0.2231,1.1957,0.0055
07:42:01,S2,488.2812,543.1162,292.9688,722.6562,429.6875,11028.34,755.2097,1501.3282,3319.6776,1.4542,0.3338,1.1498,0.0139
07:42:31,S2,490.2344,538.9178,308.5938,730.4688,421.875,10571.4942,1996.1,757.85,4208.1427,1.7809,0.5494,1.3684,0.1133
07:43:01,S2,511.7188,543.2581,347.6562,777.3438,429.6875,11199.8674,1820.0685,1708.2893,4416.9688,1.8552,0.5216,1.3783,0.0058
07:43:31,S2,517.5781,559.345,367.1875,781.25,414.0625,14318.6355,5052.886,885.3567,6252.2158,1.5434,0.3778,1.1939,-0.0332
07:44:01,S2,501.9531,535.8073,332.0312,761.7188,429.6875,9050.016,1104.1111,1136.6281,3158.6434,2.0513,0.6,1.4304,0.0217
07:44:31,S2,478.5156,535.5179,320.3125,730.4688,410.1562,10035.3487,2060.8303,578.0888,4340.8585,1.7056,0.4699,1.3022,0.0572
07:45:01,S2,476.5625,540.5366,351.5625,726.5625,375.0,10313.3444,2475.7545,1352.9778,4525.9656,1.5925,0.368,1.2549,0.056
07:45:31,S2,544.9219,576.4844,441.4062,847.6562,406.25,22429.8645,1101.7016,2683.9074,6409.9907,1.6265,0.4246,1.231,0.0433
07:46:01,S2,552.7344,565.8053,421.875,839.8438,417.9688,14668.0301,3147.2854,1462.4623,4974.4384,1.689,0.3757,1.2202,0.0263
07:46:31,S2,468.75,545.2535,332.0312,769.5312,437.5,10338.7992,971.4884,1281.8195,2957.4739,1.6707,0.4606,1.2228,0.0151
07:47:01,S2,505.8594,561.1478,359.375,792.9688,433.5938,13850.8046,3857.9866,807.6875,6065.9996,1.4903,0.3588,1.1972,0.0623
07:47:31,S2,472.6562,553.8031,339.8438,777.3438,437.5,11436.3999,2590.4136,1222.3564,4807.9864,1.783,0.5271,1.287,0.0046
07:48:01,S2,492.1875,536.5057,292.9688,730.4688,437.5,6608.5639,1110.1121,749.1946,2891.7425,1.9809,0.5854,1.3888,0.0561
07:48:31,S2,527.3438,547.612,382.8125,804.6875,421.875,11341.6314,1958.5987,784.5363,5197.4881,2.2008,0.6165,1.3278,0.0447
07:49:01,S2,496.0938,550.6338,273.4375,707.0312,433.5938,9459.8517,1503.7423,909.1911,3387.2379,1.4073,0.281,1.2043,0.0304
07:49:31,S2,480.4688,542.895,289.0625,722.6562,433.5938,9115.8255,1682.0156,1196.6322,4025.2133,1.6438,0.5009,1.269,0.0212
07:50:01,S2,527.3438,550.4864,289.0625,734.375,445.3125,8820.6448,1045.5938,1375.8016,3490.5089,1.6157,0.3831,1.1961,0.0207
07:50:31,S2,500.0,545.2535,285.1562,722.6562,437.5,7516.2111,2400.1074,644.7532,3671.2556,1.8221,0.5231,1.2908,0.0124
07:51:01,S2,476.5625,523.3665,226.5625,667.9688,441.4062,5025.1303,464.853,539.4574,1388.9385,1.6653,0.4577,1.2282,0.0106
07:51:31,S2,486.3281,526.995,238.2812,671.875,433.5938,5582.6878,494.81,882.353,2022.2073,1.543,0.3892,1.2373,0.0653
07:52:01,S2,476.5625,533.5227,253.9062,703.125,449.2188,6482.317,1011.1613,486.493,2563.6128,1.8149,0.5717,1.3333,0.0125
07:52:31,S2,507.8125,545.6221,296.875,746.0938,449.2188,8163.6097,1645.3866,1346.873,4325.8625,1.8448,0.578,1.3413,0.0077
07:53:01,S2,519.5312,547.0197,261.7188,710.9375,449.2188,7462.6572,1386.0348,1073.3992,2702.5029,1.6049,0.4485,1.279,0.0679
07:53:31,S2,517.5781,543.2581,230.4688,687.5,457.0312,6070.6538,1220.4883,441.2562,2470.1777,1.5097,0.3663,1.1894,-0.0284
07:54:01,S2,494.1406,535.0116,292.9688,738.2812,445.3125,5720.8947,712.1105,963.0422,2391.8216,2.1051,0.5545,1.4016,-0.0192
07:54:31,S2,488.2812,537.8096,320.3125,742.1875,421.875,7521.0131,1372.3296,687.6063,2888.5715,2.1409,0.6773,1.5268,0.0014
07:55:01,S2,535.1562,555.7193,304.6875,742.1875,437.5,10953.0184,2231.1526,1292.7629,4281.4707,1.5559,0.4106,1.2866,0.0159
07:55:31,S2,507.8125,543.2636,257.8125,691.4062,433.5938,7194.0003,1804.4052,907.2354,3396.1562,1.6121,0.4084,1.3155,0.0433
