TIME,STAGE,MEDIAN,MEAN_NN,MxDMn,MAXN,MINN,VARIA,ABSOLUTE_POWER_LF,ABSOLUTE_POWER_HF,TOTAl_POWER,KURT,SKEW,KURT_REL_RR,SKEW_REL_RR
04:15:01,S4,521.4844,544.2708,257.8125,703.125,445.3125,6981.7437,1296.3391,934.2912,3100.1815,1.7448,0.4887,1.3301,0.0257
04:15:31,S2,533.2031,547.309,265.625,699.2188,433.5938,6461.6262,779.3749,1131.9183,2086.1402,1.6383,0.3545,1.3144,0.0564
04:16:31,S2,492.1875,544.5902,238.2812,695.3125,457.0312,6754.9991,1460.7345,921.9339,2876.6175,1.6043,0.4345,1.2809,0.0458
04:17:01,S2,496.0938,537.642,242.1875,691.4062,449.2188,6249.6469,706.1102,672.9767,2080.782,1.6178,0.4009,1.3075,0.0804
04:17:31,S2,513.6719,542.4624,230.4688,679.6875,449.2188,6802.0552,798.4177,1291.4715,2779.8541,1.4794,0.3489,1.259,0.0521
04:18:01,S2,527.3438,546.5802,300.7812,742.1875,441.4062,7503.2067,922.0708,1277.4279,2733.9633,1.8599,0.4831,1.2881,0.0395
04:18:31,S2,539.0625,545.9906,308.5938,722.6562,414.0625,7048.7783,562.3615,1490.64,2447.1456,1.7904,0.3474,1.4699,0.0916
04:19:01,S2,546.875,549.3809,269.5312,703.125,433.5938,7959.96,1130.5293,892.1262,2427.1405,1.5096,0.3393,1.3189,0.0464
04:20:01,S2,500.0,539.5047,234.375,675.7812,441.4062,6214.4501,944.7688,692.8995,2563.3946,1.544,0.3363,1.199,0.0355
04:20:31,S2,513.6719,539.2795,238.2812,687.5,449.2188,5891.8235,966.3165,826.9612,2710.3375,1.5337,0.3238,1.2908,0.0623
04:21:01,S2,531.25,548.3941,281.25,710.9375,429.6875,7433.5263,1250.3252,1314.9093,3484.4586,1.7912,0.4389,1.4976,0.0168
04:21:31,S2,546.875,560.1713,312.5,761.7188,449.2188,8518.6648,629.9163,1914.6187,3038.7526,2.02,0.5627,1.5333,0.1185
04:22:01,S2,546.875,555.056,320.3125,738.2812,417.9688,6449.1497,577.534,1845.8676,3230.2187,2.1337,0.3457,1.7049,-0.0447
04:22:31,S2,515.625,553.4346,289.0625,742.1875,453.125,6601.4552,958.2039,1255.1465,2609.4364,2.0611,0.602,1.4283,0.0452
04:23:01,S2,511.7188,536.2926,222.6562,671.875,449.2188,5478.0011,632.5529,1223.6948,2593.0147,1.6856,0.4386,1.4055,0.06
04:23:31,S2,515.625,537.358,222.6562,675.7812,453.125,5352.6521,863.9885,732.4705,2456.5934,1.6504,0.4252,1.2591,0.012
04:24:01,S2,496.0938,533.6648,355.4688,687.5,332.0312,5867.9704,710.9178,1090.6046,2153.8773,2.3317,0.1636,1.8832,-0.1403
04:24:31,S2,535.1562,543.9269,292.9688,726.5625,433.5938,7527.423,1256.6989,862.5683,2583.1187,1.741,0.4531,1.2967,0.0534
04:25:01,S2,496.0938,535.5179,277.3438,714.8438,437.5,6148.3135,648.1083,1066.2495,2268.3403,1.8069,0.4882,1.3579,0.0559
04:25:31,S2,460.9375,498.411,414.0625,773.4375,359.375,10326.8995,2289.636,1006.3896,5605.414,2.6736,0.8936,1.9357,-0.0211
04:26:01,S2,539.0625,554.6138,500.0,859.375,359.375,15209.5524,1972.5302,1933.4955,6090.48,2.3508,0.5743,1.9601,0.0576
04:26:31,S2,480.4688,527.983,417.9688,738.2812,320.3125,16068.7609,4234.0647,2039.2652,9700.821,1.8671,0.3813,3.5828,-0.6891
04:27:01,S2,511.7188,550.9287,359.375,773.4375,414.0625,9200.1644,997.6004,2127.1462,4718.4165,2.5526,0.8122,1.8166,-0.0163
04:27:31,S2,511.7188,545.7899,343.75,777.3438,433.5938,9290.0123,899.7697,1117.25,4167.1865,2.6392,0.8548,1.8441,0.0728
04:28:01,S2,457.0312,498.7204,542.9688,882.8125,339.8438,14200.3489,807.3896,1491.5646,5614.9943,4.5055,1.4412,2.624,0.052
04:28:31,S2,498.0469,545.2112,386.7188,789.0625,402.3438,10883.2476,1289.3199,2095.3798,5530.998,2.3858,0.8119,1.7722,0.0791
04:29:01,S2,488.2812,531.8892,445.3125,839.8438,394.5312,13187.9015,2494.4414,2822.5256,6836.2196,3.0798,1.0977,2.0752,0.1241
04:30:01,S2,496.0938,555.5719,386.7188,820.3125,433.5938,13179.3567,1010.2975,4112.3301,7289.6696,2.3393,0.8111,1.8152,0.0743
04:30:31,S2,554.6875,586.4158,796.875,1105.4688,308.5938,35015.8895,1343.0593,6268.0002,13906.037,3.2742,0.8648,3.702,0.3559
