TIME,STAGE,MEDIAN,MEAN_NN,MxDMn,MAXN,MINN,VARIA,ABSOLUTE_POWER_LF,ABSOLUTE_POWER_HF,TOTAl_POWER,KURT,SKEW,KURT_REL_RR,SKEW_REL_RR
01:04:01,S4,744.1406,721.582,902.3438,1226.5625,324.2188,75296.011,5063.4282,14875.9418,36500.8449,1.8188,0.0553,2.1002,0.0404
01:04:31,S4,574.2188,589.206,945.3125,1257.8125,312.5,65262.9911,15393.9618,20534.9982,49604.9599,3.2232,0.9676,1.3314,0.0542
01:05:01,S4,519.5312,557.9177,871.0938,1183.5938,312.5,46047.3405,9055.4486,9347.6474,26853.1497,2.6191,0.6524,1.2375,0.0912
01:05:31,S4,658.2031,638.7568,949.2188,1273.4375,324.2188,67574.3694,16199.0158,22625.8505,47803.4376,2.3736,0.5974,1.5729,-0.0271
01:06:01,S4,630.8594,688.6161,953.125,1277.3438,324.2188,79146.8199,10784.9275,28575.3081,47007.8035,2.0873,0.5802,2.0138,0.4139
01:06:31,S4,742.1875,787.7604,878.9062,1210.9375,332.0312,101680.3318,2877.1638,53292.7527,71136.1749,1.4906,-0.1251,2.0027,0.4493
01:07:01,S4,613.2812,576.3634,855.4688,1183.5938,328.125,47693.1785,3279.9297,14168.107,20837.7672,2.8339,0.6849,1.2365,0.1999
01:07:31,S4,625.0,551.2235,656.25,1007.8125,351.5625,34144.3679,5931.1116,7171.3784,15772.1002,1.6086,0.2394,1.0846,0.0116
01:08:01,S4,621.0938,572.8906,847.6562,1207.0312,359.375,45090.094,13790.943,13256.0339,34061.2151,3.3052,0.8542,1.1992,0.1077
01:08:31,S4,591.7969,582.5,839.8438,1187.5,347.6562,38484.2773,8914.2056,13627.9876,26462.2146,3.329,0.8327,1.252,0.1173
01:09:01,S4,613.2812,571.3082,816.4062,1171.875,355.4688,39926.4725,1678.0026,9683.2285,15576.1087,3.5918,0.88,1.2563,0.1629
01:09:31,S4,611.3281,568.134,757.8125,1093.75,335.9375,39385.5247,11450.2297,4977.526,19257.7041,1.9226,0.3679,1.1444,0.0466
01:10:01,S4,492.1875,540.2922,527.3438,886.7188,359.375,29148.1437,5041.5498,745.9151,10963.0137,1.342,0.2026,1.0826,-0.0139
01:10:31,S4,625.0,615.6084,925.7812,1289.0625,363.2812,59190.8943,29468.6805,6920.6049,55383.4838,3.5796,1.066,1.208,0.1101
01:11:01,S4,544.9219,572.7344,789.0625,1140.625,351.5625,33416.6809,4325.7933,6514.6037,14039.6888,2.6739,0.5362,1.2135,0.0767
01:11:31,S4,531.25,552.5841,449.2188,800.7812,351.5625,26077.5414,6079.7811,1674.0627,8919.2824,1.2583,0.1374,1.1136,-0.025
01:12:01,S4,414.0625,539.5784,375.0,750.0,375.0,22988.9709,3437.8522,1879.3677,7981.4584,1.162,0.1531,1.065,0.0125
01:12:31,S4,525.3906,543.6921,429.6875,800.7812,371.0938,24864.5212,3991.5579,1863.2543,9861.1839,1.2543,0.1689,1.0848,0.0476
01:13:01,S4,496.0938,553.4346,445.3125,773.4375,328.125,19718.8315,6869.5329,1165.3013,8151.7192,1.3496,0.1567,1.135,0.004
01:13:31,S4,414.0625,532.3153,457.0312,777.3438,320.3125,21360.8923,4319.1916,1195.5773,9875.3335,1.3244,0.2199,1.107,0.0011
01:14:01,S4,429.6875,528.5511,414.0625,777.3438,363.2812,20744.6693,2677.5311,1262.3708,6238.8586,1.3129,0.2201,1.1068,0.0064
01:14:31,S4,484.375,544.9587,347.6562,742.1875,394.5312,17188.0888,2624.047,1632.3327,6107.423,1.2561,0.1587,1.1234,0.0061
01:15:01,S4,496.0938,536.5307,359.375,738.2812,378.9062,19114.2654,2908.2239,892.2684,6352.3537,1.2432,0.1767,1.0882,0.0557
01:15:31,S4,550.7812,543.6921,394.5312,769.5312,375.0,16224.6558,1137.4361,1398.1414,4465.8298,1.4037,0.1471,1.1958,0.0626
01:16:01,S4,507.8125,544.2708,500.0,894.5312,394.5312,18401.5345,2793.7799,626.7533,5988.5515,1.7681,0.3596,1.1278,-0.0038
01:16:31,S4,505.8594,541.956,449.2188,828.125,378.9062,20570.6477,3695.5882,1094.1221,8292.1752,1.345,0.2022,1.0839,-0.0199
01:17:01,S4,529.2969,538.7008,351.5625,730.4688,378.9062,15596.3296,2457.3439,907.1346,5495.5641,1.3247,0.121,1.1759,-0.0211
01:17:31,S4,437.5,537.7358,339.8438,734.375,394.5312,17255.6425,2317.4948,1047.614,5724.2409,1.1888,0.1605,1.0696,0.0073
01:18:01,S4,562.5,531.108,367.1875,753.9062,386.7188,15477.9406,1877.7554,640.84,4743.7183,1.298,0.1574,1.097,-0.0021
